13740,1,[PH] Cloth Bracers of the Shining Dawn
13741,1,[PH] Leather Bracers of the Brilliant Dawn
13742,1,[PH] Mail Bracers of the Brilliant Dawn
13743,1,[PH] Plate Bracers of the Brilliant Dawn
13744,1,[PH] Plate Bracers of the Rising Dawn
13745,1,[PH] Plate Bracers of the Shining Dawn
13746,1,[PH] Mail Bracers of the Rising Dawn
13747,1,[PH] Mail Bracers of the Shining Dawn
13748,1,[PH] Leather Bracers of the Shining Dawn
13749,1,[PH] Leather Bracers of the Rising Dawn
13750,0,Monster - Staff Jeweled Blue Staff
13751,0,Monster - Staff Jeweled Yellow Staff
13753,0,Monster - Staff Jeweled Green Staff
13762,1,[PH] Robe of the Brilliant Dawn
13763,1,[PH] Robe of the Rising Dawn
13764,1,[PH] Robe of the Shining Dawn
13765,1,[PH] Leather Chestguard of the Brilliant Dawn
13766,1,[PH] Leather Chestguard of the Shining Dawn
13767,1,[PH] Leather Chestguard of the Rising Dawn
13768,1,[PH] Mail Chestguard of the Brilliant Dawn
13769,1,[PH] Mail Chestguard of the Shining Dawn
13770,1,[PH] Mail Chestguard of the Rising Dawn
13771,1,[PH] Plate Chestguard of the Brilliant Dawn
13772,1,[PH] Plate Chestguard of the Rising Dawn
13773,1,[PH] Plate Chestguard of the Shining Dawn
13775,1,[PH] Cloth Leggings of the Rising Dawn
13776,1,[PH] Cloth Leggings of the Shining Dawn
13777,1,[PH] Leather Leggings of the Brilliant Dawn
13778,1,[PH] Leather Leggings of the Rising Dawn
13779,1,[PH] Leather Leggings of the Shining Dawn
13780,1,[PH] Mail Leggings of the Brilliant Dawn
13781,1,[PH] Mail Leggings of the Rising Dawn
13782,1,[PH] Mail Leggings of the Shining Dawn
13783,1,[PH] Plate Leggings of the Brilliant Dawn
13784,1,[PH] Plate Leggings of the Rising Dawn
13785,1,[PH] Plate Leggings of the Shining Dawn
13787,1,[PH] Rising Dawn Hat
13788,1,[PH] Shining Dawn Hat
13790,1,[PH] Rising Dawn Cap
13791,1,[PH] Shining Dawn Cap
13793,1,[PH] Rising Dawn Coif
13794,1,[PH] Shining Dawn Coif
13796,1,[PH] Rising Dawn Helm
13797,1,[PH] Shining Dawn Helm
13798,1,[PH] Cloth Boots of the Brilliant Dawn
13801,1,[PH] Leather Boots of the Brilliant Dawn
13802,1,[PH] Leather Boots of the Rising Dawn
13803,1,[PH] Leather Boots of the Shining Dawn
13804,1,[PH] Mail Boots of the Brilliant Dawn
13805,1,[PH] Mail Boots of the Rising Dawn
13806,1,[PH] Mail Boots of the Shining Dawn
13807,1,[PH] Plate Boots of the Brilliant Dawn
13808,1,[PH] Plate Boots of the Rising Dawn
13809,1,[PH] Plate Boots of the Shining Dawn
13814,0,Monster - Shield Stromgarde B03
13816,0,Fine Longsword
13817,0,Tapered Greatsword
13818,0,Jagged Axe
13819,0,Balanced War Axe
13820,0,Clout Mace
13821,0,Bulky Maul
13822,0,Spiked Dagger
13823,0,Stout War Staff
13824,0,Recurve Long Bow
13825,0,Primed Musket
13854,0,Monster - Item Tankard Dirty Offhand
13855,0,Monster - Item Tankard Metal Offhand
13856,2,Runecloth Belt
13857,2,Runecloth Tunic
13858,2,Runecloth Robe
13859,0,Monster - Item Tankard Wooden Offhand
13860,2,Runecloth Cloak
13861,0,Monster - Item Tankard Gold
13862,0,Monster - Item Tankard Gold Offhand
13863,2,Runecloth Gloves
13864,2,Runecloth Boots
13865,2,Runecloth Pants
13866,2,Runecloth Headband
13867,2,Runecloth Shoulders
13868,2,Frostweave Robe
13869,2,Frostweave Tunic
13870,2,Frostweave Gloves
13871,2,Frostweave Pants
13894,0,Monster - Mace Standard B01 White
13895,1,Formal Dangui
13896,1,Dark Green Wedding Hanbok
13897,1,White Traditional Hanbok
13898,1,Royal Dangui
13899,1,Red Traditional Hanbok
13900,1,Green Wedding Hanbok
13922,0,Monster - Shield B01 WoodSteelCap
13923,0,Monster - Gun Tauren Blade Silver
13924,0,Monster - Gun Tauren Scope Blade Feathered Silver Deluxe
13925,0,Monster - Mace2H Maul B02 Silver
13936,3,Dreadmaster's Shroud
13937,4,Headmaster's Charge
13938,3,Bonecreeper Stylus
13944,3,Tombstone Breastplate
13950,3,Detention Strap
13951,3,Vigorsteel Vambraces
13952,3,Iceblade Hacker
13953,3,Silent Fang
13954,3,Verdant Footpads
13955,3,Stoneform Shoulders
13956,3,Clutch of Andros
13957,3,Gargoyle Slashers
13958,3,Wyrmthalak's Shackles
13959,3,Omokk's Girth Restrainer
13961,3,Halycon's Muzzle
13962,3,Vosh'gajin's Strand
13963,3,Voone's Vice Grips
13964,3,Witchblade
13967,3,Windreaver Greaves
13969,3,Loomguard Armbraces
13982,3,Warblade of Caer Darrow
13983,3,Gravestone War Axe
13984,3,Darrowspike
13986,3,Crown of Caer Darrow
14002,3,Darrowshire Strongguard
14024,3,Frightalon
14025,2,Mystic's Belt
14042,2,Cindercloth Vest
14043,2,Cindercloth Gloves
14044,2,Cindercloth Cloak
14045,2,Cindercloth Pants
14082,0,Monster - Mace2H Tirion Fordring
14083,1,Tyrande's Staff
14084,0,Monster - Mace2H Cairne Totem
14085,0,Monster - Glaive Vol'jin
14086,1,Beaded Sandals
14087,1,Beaded Cuffs
14088,1,Beaded Cloak
14089,1,Beaded Gloves
14090,2,Beaded Britches
14091,2,Beaded Robe
14092,0,Monster - Staff Holy Staff Archbishop Benedictus
14093,1,Beaded Cord
14094,2,Beaded Wraps
14095,1,Native Bands
14096,2,Native Vest
14097,2,Native Pants
14098,1,Native Cloak
14099,1,Native Sash
14100,2,Brightcloth Robe
14101,2,Brightcloth Gloves
14102,1,Native Handwraps
14103,2,Brightcloth Cloak
14104,2,Brightcloth Pants
14105,0,Monster - Bow C01/B02 White
14106,2,Felcloth Robe
14107,2,Felcloth Pants
14108,2,Felcloth Boots
14109,2,Native Robe
14110,1,Native Sandals
14111,2,Felcloth Hood
14112,2,Felcloth Shoulders
14113,2,Aboriginal Sash
14114,2,Aboriginal Footwraps
14115,1,Aboriginal Bands
14116,1,Aboriginal Cape
14117,2,Aboriginal Gloves
14118,0,Monster - Bow C02/B02 Black
14119,2,Aboriginal Loincloth
14120,2,Aboriginal Robe
14121,2,Aboriginal Vest
14122,2,Ritual Bands
14123,2,Ritual Cape
14124,2,Ritual Gloves
14125,2,Ritual Leggings
14126,1,Ritual Amice
14127,2,Ritual Shroud
14128,2,Wizardweave Robe
14129,2,Ritual Sandals
14130,2,Wizardweave Turban
14131,2,Ritual Belt
14132,2,Wizardweave Leggings
14133,2,Ritual Tunic
14134,3,Cloak of Fire
14136,3,Robe of Winter Night
14137,3,Mooncloth Leggings
14138,3,Mooncloth Vest
14139,3,Mooncloth Shoulders
14140,3,Mooncloth Circlet
14141,2,Ghostweave Vest
14142,2,Ghostweave Gloves
14143,2,Ghostweave Belt
14144,2,Ghostweave Pants
14145,3,Cursed Felblade
14146,4,Gloves of Spell Mastery
14147,3,Cavedweller Bracers
14148,3,Crystalline Cuffs
14149,3,Subterranean Cape
14150,3,Robe of Evocation
14151,3,Chanting Blade
14152,4,Robe of the Archmage
14153,4,Robe of the Void
14154,4,Truefaith Vestments
14157,1,Pagan Mantle
14158,2,Pagan Vest
14159,2,Pagan Shoes
14160,2,Pagan Bands
14161,2,Pagan Cape
14162,2,Pagan Mitts
14163,2,Pagan Wraps
14164,2,Pagan Belt
14165,2,Pagan Britches
14166,2,Buccaneer's Bracers
14167,2,Buccaneer's Cape
14168,2,Buccaneer's Gloves
14169,1,Aboriginal Shoulder Pads
14170,1,Buccaneer's Mantle
14171,2,Buccaneer's Pants
14172,2,Buccaneer's Robes
14173,2,Buccaneer's Cord
14174,2,Buccaneer's Boots
14175,2,Buccaneer's Vest
14176,2,Watcher's Boots
14177,2,Watcher's Cuffs
14178,2,Watcher's Cap
14179,2,Watcher's Cape
14180,2,Watcher's Jerkin
14181,2,Watcher's Handwraps
14182,2,Watcher's Mantle
14183,2,Watcher's Leggings
14184,2,Watcher's Robes
14185,2,Watcher's Cinch
14186,2,Raincaller Mantle
14187,2,Raincaller Cuffs
14188,2,Raincaller Cloak
14189,2,Raincaller Cap
14190,2,Raincaller Vest
14191,2,Raincaller Mitts
14192,2,Raincaller Robes
14193,2,Raincaller Pants
14194,2,Raincaller Cord
14195,2,Raincaller Boots
14196,2,Thistlefur Sandals
14197,2,Thistlefur Bands
14198,2,Thistlefur Cloak
14199,2,Thistlefur Gloves
14200,2,Thistlefur Cap
14201,2,Thistlefur Mantle
14202,2,Thistlefur Jerkin
14203,2,Thistlefur Pants
14204,2,Thistlefur Robe
14205,2,Thistlefur Belt
14206,2,Vital Bracelets
14207,2,Vital Leggings
14208,2,Vital Headband
14209,2,Vital Sash
14210,2,Vital Cape
14211,2,Vital Handwraps
14212,2,Vital Shoulders
14213,2,Vital Raiment
14214,2,Vital Boots
14215,2,Vital Tunic
14216,2,Geomancer's Jerkin
14217,2,Geomancer's Cord
14218,2,Geomancer's Boots
14219,2,Geomancer's Cloak
14220,2,Geomancer's Cap
14221,2,Geomancer's Bracers
14222,2,Geomancer's Gloves
14223,2,Geomancer's Spaulders
14224,2,Geomancer's Trousers
14225,2,Geomancer's Wraps
14226,2,Embersilk Bracelets
14228,2,Embersilk Coronet
14229,2,Embersilk Cloak
14230,2,Embersilk Tunic
14231,2,Embersilk Mitts
14232,2,Embersilk Mantle
14233,2,Embersilk Leggings
14234,2,Embersilk Robes
14235,2,Embersilk Cord
14236,2,Embersilk Boots
14237,2,Darkmist Armor
14238,2,Darkmist Boots
14239,2,Darkmist Cape
14240,2,Darkmist Bands
14241,2,Darkmist Handguards
14242,2,Darkmist Pants
14243,2,Darkmist Mantle
14244,2,Darkmist Wraps
14245,2,Darkmist Girdle
14246,2,Darkmist Wizard Hat
14247,2,Lunar Mantle
14248,2,Lunar Bindings
14249,2,Lunar Vest
14250,2,Lunar Slippers
14251,2,Lunar Cloak
14252,2,Lunar Coronet
14253,2,Lunar Handwraps
14254,2,Lunar Raiment
14255,2,Lunar Belt
14257,2,Lunar Leggings
14258,2,Bloodwoven Cord
14259,2,Bloodwoven Boots
14260,2,Bloodwoven Bracers
14261,2,Bloodwoven Cloak
14262,2,Bloodwoven Mitts
14263,2,Bloodwoven Mask
14264,2,Bloodwoven Pants
14265,2,Bloodwoven Wraps
14266,2,Bloodwoven Pads
14267,2,Bloodwoven Jerkin
14268,2,Gaea's Cuffs
14269,2,Gaea's Slippers
14270,2,Gaea's Cloak
14271,2,Gaea's Circlet
14272,2,Gaea's Handwraps
14273,2,Gaea's Amice
14274,2,Gaea's Leggings
14275,2,Gaea's Raiment
14276,2,Gaea's Belt
14277,2,Gaea's Tunic
14278,2,Opulent Mantle
14279,2,Opulent Bracers
14280,2,Opulent Cape
14281,2,Opulent Crown
14282,2,Opulent Gloves
14283,2,Opulent Leggings
14284,2,Opulent Robes
14285,2,Opulent Boots
14286,2,Opulent Belt
14287,2,Opulent Tunic
14288,2,Arachnidian Armor
14289,2,Arachnidian Girdle
14290,2,Arachnidian Footpads
14291,2,Arachnidian Bracelets
14292,2,Arachnidian Cape
14293,2,Arachnidian Circlet
14294,2,Arachnidian Gloves
14295,2,Arachnidian Legguards
14296,2,Arachnidian Pauldrons
14297,2,Arachnidian Robes
14298,2,Bonecaster's Spaulders
14299,2,Bonecaster's Boots
14300,2,Bonecaster's Cape
14301,2,Bonecaster's Bindings
14302,2,Bonecaster's Gloves
14303,2,Bonecaster's Shroud
14304,2,Bonecaster's Belt
14305,2,Bonecaster's Sarong
14306,2,Bonecaster's Vest
14307,2,Bonecaster's Crown
14308,2,Celestial Tunic
14309,2,Celestial Belt
14310,2,Celestial Slippers
14311,2,Celestial Bindings
14312,2,Celestial Crown
14313,2,Celestial Cape
14314,2,Celestial Handwraps
14315,2,Celestial Kilt
14316,2,Celestial Pauldrons
14317,2,Celestial Silk Robes
14318,2,Resplendent Tunic
14319,2,Resplendent Boots
14320,2,Resplendent Bracelets
14321,2,Resplendent Cloak
14322,2,Resplendent Circlet
14323,2,Resplendent Gauntlets
14324,2,Resplendent Sarong
14325,2,Resplendent Epaulets
14326,2,Resplendent Robes
14327,2,Resplendent Belt
14328,2,Eternal Chestguard
14329,2,Eternal Boots
14330,2,Eternal Bindings
14331,2,Eternal Cloak
14332,2,Eternal Crown
14333,2,Eternal Gloves
14334,2,Eternal Sarong
14335,2,Eternal Spaulders
14336,2,Eternal Wraps
14337,2,Eternal Cord
14340,3,Freezing Lich Robes
14363,2,Deprecated Runic Cloth Pants
14364,2,Mystic's Slippers
14365,2,Mystic's Cape
14366,2,Mystic's Bracelets
14367,2,Mystic's Gloves
14368,1,Mystic's Shoulder Pads
14369,2,Mystic's Wrap
14370,2,Mystic's Woolies
14371,2,Mystic's Robe
14372,2,Sanguine Armor
14373,2,Sanguine Belt
14374,2,Sanguine Sandals
14375,2,Sanguine Cuffs
14376,2,Sanguine Cape
14377,2,Sanguine Handwraps
14378,2,Sanguine Mantle
14379,2,Sanguine Trousers
14380,2,Sanguine Robe
14382,1,Durability Chestpiece
14383,1,Durability Bracers
14384,1,Durability Boots
14385,1,Durability Cloak
14386,1,Durability Hat
14387,1,Durability Gloves
14388,1,Durability Leggings
14389,3,Durability Shoulderpads
14390,1,Durability Belt
14391,1,Durability Sword
14392,1,Durability Staff
14393,1,Durability Shield
14394,1,Durability Bow
14397,2,Resilient Mantle
14398,2,Resilient Tunic
14399,2,Resilient Boots
14400,2,Resilient Cape
14401,2,Resilient Cap
14402,2,Resilient Bands
14403,2,Resilient Handgrips
14404,2,Resilient Leggings
14405,2,Resilient Robe
14406,2,Resilient Cord
14407,2,Stonecloth Vest
14408,2,Stonecloth Boots
14409,2,Stonecloth Cape
14410,2,Stonecloth Circlet
14411,2,Stonecloth Gloves
14412,2,Stonecloth Epaulets
14413,2,Stonecloth Robe
14414,2,Stonecloth Belt
14415,2,Stonecloth Britches
14416,2,Stonecloth Bindings
14417,2,Silksand Tunic
14418,2,Silksand Boots
14419,2,Silksand Bracers
14420,2,Silksand Cape
14421,2,Silksand Circlet
14422,2,Silksand Gloves
14423,2,Silksand Shoulder Pads
14424,2,Silksand Legwraps
14425,2,Silksand Wraps
14426,2,Silksand Girdle
14427,2,Windchaser Wraps
14428,2,Windchaser Footpads
14429,2,Windchaser Cuffs
14430,2,Windchaser Cloak
14431,2,Windchaser Handguards
14432,2,Windchaser Amice
14433,2,Windchaser Woolies
14434,2,Windchaser Robes
14435,2,Windchaser Cinch
14436,2,Windchaser Coronet
14437,2,Venomshroud Vest
14438,2,Venomshroud Boots
14439,2,Venomshroud Armguards
14440,2,Venomshroud Cape
14441,2,Venomshroud Mask
14442,2,Venomshroud Mitts
14443,2,Venomshroud Mantle
14444,2,Venomshroud Leggings
14445,2,Venomshroud Silk Robes
14446,2,Venomshroud Belt
14447,2,Highborne Footpads
14448,2,Highborne Bracelets
14449,2,Highborne Crown
14450,2,Highborne Cloak
14451,2,Highborne Gloves
14452,2,Highborne Pauldrons
14453,2,Highborne Robes
14454,2,Highborne Cord
14455,2,Highborne Padded Armor
14456,2,Elunarian Vest
14457,2,Elunarian Cuffs
14458,2,Elunarian Boots
14459,2,Elunarian Cloak
14460,2,Elunarian Diadem
14461,2,Elunarian Handgrips
14462,2,Elunarian Sarong
14463,2,Elunarian Spaulders
14464,2,Elunarian Silk Robes
14465,2,Elunarian Belt
14475,0,Monster - Axe 2H War A03 White
14487,3,Bonechill Hammer
14502,3,Frostbite Girdle
14503,3,Death's Clutch
14522,3,Maelstrom Leggings
14524,0,Monster - Sword Katana 2H Gold
14525,3,Boneclenched Gauntlets
14527,0,Monster - Mace2H Horde Hammer A03 Dark
14528,3,Rattlecage Buckler
14531,3,Frightskull Shaft
14532,0,Monster - Mace2H Warhammer Jade
14533,0,Monster - Mace Hammer Blue Mighty
14534,0,Monster - Axe Metal Blue Badass
14535,0,Monster - Spear Cool Blue
14536,3,Bonebrace Hauberk
14537,3,Corpselight Greaves
14538,3,Deadwalker Mantle
14539,3,Bone Ring Helm
14541,3,Barovian Family Sword
14543,3,Darkshade Gloves
14545,3,Ghostloom Leggings
14548,3,Royal Cap Spaulders
14549,4,Boots of Avoidance
14550,4,Bladebane Armguards
14551,4,Edgemaster's Handguards
14552,4,Stockade Pauldrons
14553,4,Sash of Mercy
14554,4,Cloudkeeper Legplates
14555,4,Alcor's Sunrazor
14559,2,Prospector's Sash
14560,2,Prospector's Boots
14561,2,Prospector's Cuffs
14562,2,Prospector's Chestpiece
14563,2,Prospector's Cloak
14564,2,Prospector's Mitts
14565,2,Prospector's Woolies
14566,2,Prospector's Pads
14567,2,Bristlebark Belt
14568,2,Bristlebark Boots
14569,2,Bristlebark Bindings
14570,2,Bristlebark Blouse
14571,2,Bristlebark Cape
14572,2,Bristlebark Gloves
14573,2,Bristlebark Amice
14574,2,Bristlebark Britches
14575,0,Monster - Mace Bashguud's Hammer
14576,3,Ebon Hilt of Marduk
14577,3,Skullsmoke Pants
14578,2,Dokebi Cord
14579,2,Dokebi Boots
14580,2,Dokebi Bracers
14581,2,Dokebi Chestguard
14582,2,Dokebi Cape
14583,2,Dokebi Gloves
14584,2,Dokebi Hat
14585,2,Dokebi Leggings
14586,0,Monster - Mace2H Fist of Omokk
14587,2,Dokebi Mantle
14588,2,Hawkeye's Cord
14589,2,Hawkeye's Shoes
14590,2,Hawkeye's Bracers
14591,2,Hawkeye's Helm
14592,2,Hawkeye's Tunic
14593,2,Hawkeye's Cloak
14594,2,Hawkeye's Gloves
14595,2,Hawkeye's Breeches
14596,2,Hawkeye's Epaulets
14597,2,Deprecated Warden's Buckler
14598,2,Warden's Waistband
14599,2,Warden's Footpads
14600,2,Warden's Wristbands
14601,2,Warden's Wraps
14602,2,Warden's Cloak
14603,2,Warden's Mantle
14604,2,Warden's Wizard Hat
14605,2,Warden's Woolies
14606,2,Warden's Gloves
14607,2,Hawkeye's Buckler
14608,2,Dokebi Buckler
14609,2,Deprecated Ceremonial Buckler
14611,3,Bloodmail Hauberk
14612,3,Bloodmail Legguards
14614,3,Bloodmail Belt
14615,3,Bloodmail Gauntlets
14616,3,Bloodmail Boots
14617,1,Sawbones Shirt
14618,0,Monster - Staff Jeweled Red Staff Low Red Flame
14620,3,Deathbone Girdle
14621,3,Deathbone Sabatons
14622,3,Deathbone Gauntlets
14623,3,Deathbone Legguards
14624,3,Deathbone Chestplate
14626,3,Necropile Robe
14629,3,Necropile Cuffs
14631,3,Necropile Boots
14632,3,Necropile Leggings
14633,3,Necropile Mantle
14636,3,Cadaverous Belt
14637,3,Cadaverous Armor
14638,3,Cadaverous Leggings
14640,3,Cadaverous Gloves
14641,3,Cadaverous Walkers
14642,0,Monster - Gun Tauren Feathers Silver
14643,0,Monster - Axe 2H Battle A03 Red
14652,2,Scorpashi Sash
14653,2,Scorpashi Slippers
14654,2,Scorpashi Wristbands
14655,2,Scorpashi Breastplate
14656,2,Scorpashi Cape
14657,2,Scorpashi Gloves
14658,2,Scorpashi Skullcap
14659,2,Scorpashi Leggings
14660,2,Scorpashi Shoulder Pads
14661,2,Keeper's Cord
14662,2,Keeper's Hooves
14663,2,Keeper's Bindings
14664,2,Keeper's Armor
14665,2,Keeper's Cloak
14666,2,Keeper's Gloves
14667,2,Keeper's Wreath
14668,2,Keeper's Woolies
14669,2,Keeper's Mantle
14670,2,Pridelord Armor
14671,2,Pridelord Boots
14672,2,Pridelord Bands
14673,2,Pridelord Cape
14674,2,Pridelord Girdle
14675,2,Pridelord Gloves
14676,2,Pridelord Halo
14677,2,Pridelord Pants
14678,2,Pridelord Pauldrons
14680,2,Indomitable Vest
14681,2,Indomitable Boots
14682,2,Indomitable Armguards
14683,2,Indomitable Cloak
14684,2,Indomitable Belt
14685,2,Indomitable Gauntlets
14686,2,Indomitable Headdress
14687,2,Indomitable Leggings
14688,2,Indomitable Epaulets
14691,1,Deprecated Battle Chain Buckler
14696,1,Deprecated Battle Chain Shield
14706,0,Monster - Staff 3 Piece Taped Staff Purple
14707,0,Monster - Staff 3 Piece Taped Staff Blue
14722,2,War Paint Anklewraps
14723,2,War Paint Bindings
14724,2,War Paint Cloak
14725,2,War Paint Waistband
14726,2,War Paint Gloves
14727,2,War Paint Legguards
14728,1,War Paint Shoulder Pads
14729,2,War Paint Shield
14730,2,War Paint Chestpiece
14742,2,Hulking Boots
14743,2,Hulking Bands
14744,2,Hulking Chestguard
14745,2,Hulking Cloak
14746,2,Hulking Belt
14747,2,Hulking Gauntlets
14748,2,Hulking Leggings
14749,2,Hulking Spaulders
14750,2,Slayer's Cuffs
14751,2,Slayer's Surcoat
14752,2,Slayer's Cape
14753,2,Slayer's Skullcap
14754,2,Slayer's Gloves
14755,2,Slayer's Sash
14756,2,Slayer's Slippers
14757,2,Slayer's Pants
14758,2,Slayer's Shoulderguards
14759,2,Enduring Bracers
14760,2,Enduring Breastplate
14761,2,Enduring Belt
14762,2,Enduring Boots
14763,2,Enduring Cape
14764,2,Enduring Gauntlets
14765,2,Enduring Circlet
14766,2,Enduring Breeches
14767,2,Enduring Pauldrons
14768,2,Ravager's Armor
14769,2,Ravager's Sandals
14770,2,Ravager's Armguards
14771,2,Ravager's Cloak
14772,2,Ravager's Handwraps
14773,2,Ravager's Cord
14774,2,Ravager's Crown
14775,2,Ravager's Woolies
14776,2,Ravager's Mantle
14777,2,Ravager's Shield
14778,2,Khan's Bindings
14779,2,Khan's Chestpiece
14780,2,Khan's Buckler
14781,2,Khan's Cloak
14782,2,Khan's Gloves
14783,2,Khan's Belt
14784,2,Khan's Greaves
14785,2,Khan's Helmet
14786,2,Khan's Legguards
14787,2,Khan's Mantle
14788,2,Protector Armguards
14789,2,Protector Breastplate
14790,2,Protector Buckler
14791,2,Protector Cape
14792,2,Protector Gauntlets
14793,2,Protector Waistband
14794,2,Protector Ankleguards
14795,2,Protector Helm
14796,2,Protector Legguards
14797,2,Protector Pads
14798,2,Bloodlust Breastplate
14799,2,Bloodlust Boots
14800,2,Bloodlust Buckler
14801,2,Bloodlust Cape
14802,2,Bloodlust Gauntlets
14803,2,Bloodlust Belt
14804,2,Bloodlust Helm
14805,2,Bloodlust Britches
14806,2,Bloodlust Epaulets
14807,2,Bloodlust Bracelets
14808,2,Warstrike Belt
14809,2,Warstrike Sabatons
14810,2,Warstrike Armsplints
14811,2,Warstrike Chestguard
14812,2,Warstrike Buckler
14813,2,Warstrike Cape
14814,2,Warstrike Helmet
14815,2,Warstrike Gauntlets
14816,2,Warstrike Legguards
14817,2,Warstrike Shoulder Pads
14818,0,Monster - Mace2H Horde Spiked Maul
14820,0,Monster - Mace2H Horde Skull Maul
14821,2,Symbolic Breastplate
14822,0,Monster - Mace2H Horde Metal Spiked Maul
14823,0,Monster - Mace2H Horde Red Spiked Badass
14824,0,Monster - Mace2H Horde Black Spiked Badass
14825,2,Symbolic Crest
14826,2,Symbolic Gauntlets
14827,2,Symbolic Belt
14828,2,Symbolic Greaves
14829,2,Symbolic Legplates
14830,2,Symbolic Pauldrons
14831,2,Symbolic Crown
14832,2,Symbolic Vambraces
14833,2,Tyrant's Gauntlets
14834,2,Tyrant's Armguards
14835,2,Tyrant's Chestpiece
14836,0,Monster - Staff Ornate Jeweled Staff - Purple
14837,0,Monster - Staff Ornate Jeweled Staff - Purple Low Purple Glow
14838,2,Tyrant's Belt
14839,2,Tyrant's Greaves
14840,2,Tyrant's Legplates
14841,2,Tyrant's Epaulets
14842,2,Tyrant's Shield
14843,2,Tyrant's Helm
14844,2,Sunscale Chestguard
14845,0,Monster - Staff Wooden Handle Rounded Head Low Yellow Glow
14846,2,Sunscale Gauntlets
14847,2,Sunscale Belt
14848,2,Sunscale Sabatons
14849,2,Sunscale Helmet
14850,2,Sunscale Legplates
14851,2,Sunscale Spaulders
14852,2,Sunscale Shield
14853,2,Sunscale Wristguards
14854,2,Vanguard Breastplate
14855,2,Vanguard Gauntlets
14856,2,Vanguard Girdle
14857,2,Vanguard Sabatons
14858,2,Vanguard Headdress
14859,2,Vanguard Legplates
14860,2,Vanguard Pauldrons
14861,2,Vanguard Vambraces
14862,2,Warleader's Breastplate
14863,2,Warleader's Gauntlets
14864,2,Warleader's Belt
14865,2,Warleader's Greaves
14866,2,Warleader's Crown
14867,2,Warleader's Leggings
14868,2,Warleader's Shoulders
14869,2,Warleader's Bracers
14870,0,Monster - Axe 2H Horde Massive Spiked
14871,0,Monster - Sword Horde C02 Purple
14873,0,Monster - Staff Ornate Jeweled Staff - Blue
14874,0,Monster - Axe Horde C02 Black
14875,0,Monster - Axe Horde Double Blade A02
14876,0,Monster - Axe Horde Crystal Blade A03
14877,0,Monster - Axe Horde Spiked A04
14878,0,Monster - Sword2H Katana B01 Red
14879,0,Monster - Polearm Blademaster
14880,0,Monster - Axe Wide Blade Silver
14881,0,Monster - Glaive - 3 Blade Black
14882,0,Monster - Glaive - 2 Blade Silver
14883,1,Test Glaive A
14884,1,Test Glaive B
14885,1,Test Glaive C
14886,1,Test Glaive D
14887,1,Test Glaive E
14888,1,Test Glaive F
14889,1,Test Glaive G
14890,1,Test Glaive H
14891,1,Test Glaive I
14892,1,Test Glaive J
14893,0,Monster - Axe Horde C01 Gold
14895,2,Saltstone Surcoat
14896,2,Saltstone Sabatons
14897,2,Saltstone Gauntlets
14898,2,Saltstone Girdle
14899,2,Saltstone Helm
14900,2,Saltstone Legplates
14901,2,Saltstone Shoulder Pads
14902,2,Saltstone Shield
14903,2,Saltstone Armsplints
14904,2,Brutish Breastplate
14905,2,Brutish Gauntlets
14906,2,Brutish Belt
14907,2,Brutish Helmet
14908,2,Brutish Legguards
14909,2,Brutish Shoulders
14910,2,Brutish Armguards
14911,2,Brutish Boots
14912,2,Brutish Shield
14913,2,Jade Greaves
14914,2,Jade Bracers
14915,2,Jade Breastplate
14916,2,Jade Deflector
14917,2,Jade Gauntlets
14918,2,Jade Belt
14919,2,Jade Circlet
14920,2,Jade Legplates
14921,2,Jade Epaulets
14922,2,Lofty Sabatons
14923,2,Lofty Armguards
14924,2,Lofty Breastplate
14925,2,Lofty Helm
14926,2,Lofty Gauntlets
14927,2,Lofty Belt
14928,2,Lofty Legguards
14929,2,Lofty Shoulder Pads
14930,2,Lofty Shield
14931,2,Heroic Armor
14932,2,Heroic Greaves
14933,2,Heroic Gauntlets
14934,2,Heroic Girdle
14935,2,Heroic Skullcap
14936,2,Heroic Legplates
14937,2,Heroic Pauldrons
14938,2,Heroic Bracers
14939,2,Warbringer's Chestguard
14940,2,Warbringer's Sabatons 
14941,2,Warbringer's Armsplints
14942,2,Warbringer's Gauntlets
14943,2,Warbringer's Belt
14944,2,Warbringer's Crown
14945,2,Warbringer's Legguards
14946,2,Warbringer's Spaulders
14947,2,Warbringer's Shield
14948,2,Bloodforged Chestpiece
14949,2,Bloodforged Gauntlets
14950,2,Bloodforged Belt
14951,2,Bloodforged Sabatons
14952,2,Bloodforged Helmet
14953,2,Bloodforged Legplates
14954,2,Bloodforged Shield
14955,2,Bloodforged Shoulder Pads
14956,2,Bloodforged Bindings
14957,2,High Chief's Sabatons
14958,2,High Chief's Armor
14959,2,High Chief's Gauntlets
14960,2,High Chief's Belt
14961,2,High Chief's Crown
14962,2,High Chief's Legguards
14963,2,High Chief's Pauldrons
14964,2,High Chief's Shield
14965,2,High Chief's Bindings
14966,2,Glorious Breastplate
14967,2,Glorious Gauntlets
14968,2,Glorious Belt
14969,2,Glorious Headdress
14970,2,Glorious Legplates
14971,2,Glorious Shoulder Pads
14972,2,Glorious Sabatons
14973,2,Glorious Shield
14974,2,Glorious Bindings
14975,2,Exalted Harness
14976,2,Exalted Gauntlets
14977,2,Exalted Girdle
14978,2,Exalted Sabatons
14979,2,Exalted Helmet
14980,2,Exalted Legplates
