7904,6942,1,Jacob
7907,7025,7,Daryn Lightwind
7915,6977,9,Walking Bomb
7916,7026,7,Erelas Ambersky
7917,7008,7,Brother Sarno
7918,6589,5,Stone Watcher of Norgannon
7936,7003,7,Lyon Mountainheart
7937,31658,7,High Tinker Mekkatorque
7939,7012,7,Feathermoon Sentinel
7940,7016,7,Darnall
7941,7022,7,Mardrack Greenwell
7942,7024,7,Faralorn
7943,7019,7,Harklane
7944,7028,7,Tinkmaster Overspark
7945,7023,7,Savanne
7946,7021,7,Brannock
7947,7017,7,Vivianna
7948,7018,7,Kylanna Windwhisper
7949,7020,7,Xylinnia Starshine
7950,7041,7,Master Mechanic Castpipe
7951,15352,7,Zas'Tysh
7952,7037,7,Zjolnir
7953,7040,7,Xar'Ti
7954,7038,7,Binjy Featherwhistle
7955,7039,7,Milli Featherwhistle
7956,7044,7,Kindal Moonweaver
7957,7045,7,Jer'kai Moonweaver
7975,7115,7,Camp Narache Brave
7976,7120,7,Thalgus Thunderfist
7977,37417,1,Gammerita
7978,7119,7,Bimble Longberry
7980,7117,7,Deathguard Elite
7995,7121,7,Vile Priestess Hexx
7996,7122,7,Qiaga the Keeper
7997,9345,2,Captured Sprite Darter
7998,7138,7,Blastmaster Emi Shortfuse
7999,39620,7,Tyrande Whisperwind
8015,4841,7,Ashenvale Sentinel
8016,4261,7,Barrens Guard
8017,4083,7,Sen'jin Guardian
8018,7250,7,Guthrum Thunderfist
8019,7249,7,Fyldren Moonfeather
8020,7248,7,Shyn
8021,7272,7,Orwin Gizzmick
8022,7273,7,Thadius Grimshade
8023,7268,1,Sharpbeak
8024,7269,1,Sharpbeak's Father
8025,7270,1,Sharpbeak's Mother
8026,7275,7,Thyn'tel Bladeweaver
8035,6271,9,Dark Iron Land Mine
8055,1598,7,Thelsamar Mountaineer
8075,974,7,Edana Hatetalon
8095,7345,1,Sul'lithuz Sandcrawler
8096,7308,7,Westfall Brigade Guard
8115,7328,7,Witch Doctor Uzer'i
8116,7329,7,Ziggle Sparks
8117,7331,7,Wizbang Booms
8118,7330,7,Lillian Singh
8119,7332,7,Zikkel
8120,7345,1,Sul'lithuz Abomination
8121,7333,7,Jaxxil Sparks
8122,7334,7,Kizzak Sparks
8123,7337,7,Rickle Goldgrubber
8124,7335,7,Qizzik
8125,7338,7,Dirge Quikcleave
8126,7340,7,Nixx Sprocketspring
8127,7353,7,Antu'sul
8128,7341,7,Pikkle
8129,7343,7,Wrinkle Goodsteel
8130,1073,1,Sul'lithuz Hatchling
8131,7342,7,Blizrik Buckshot
8136,11257,7,Lord Shalzaru
8137,7354,7,Gikkix
8138,1075,1,Sul'lithuz Broodling
8139,7355,7,Jabbey
8140,7356,7,Brother Karman
8141,11037,7,Captain Evencane
8142,7357,7,Jannos Lighthoof
8143,7358,7,Loorana
8144,7360,7,Kulleg Stonehorn
8145,7359,7,Sheendra Tallgrass
8146,7361,7,Ruw
8147,7363,7,Camp Mojache Brave
8149,7345,10,Sul'lithuz Warder
8150,7371,7,Janet Hommers
8151,7368,7,Nijel's Point Guard
8152,7372,7,Harnor
8153,7370,7,Narv Hidecrafter
8154,7374,7,Ghost Walker Brave
8155,7373,7,Kargath Grunt
8156,601,10,Servant of Antu'sul
8157,7379,7,Logannas
8158,7380,7,Bronk
8159,7381,7,Worb Strongstitch
8160,7382,7,Nioma
8161,7383,7,Harggan
8176,7384,7,Gharash
8177,7389,7,Rartar
8178,7390,7,Nina Lightbrew
8179,2030,10,Greater Healing Ward
8196,8317,2,Occulus
8197,6370,2,Chronalis
8198,8318,2,Tick
8199,9023,7,Warleader Krazzilak
8200,9024,7,Jin'Zallah the Sandbringer
8201,20017,7,Omgorn the Lost
8202,11532,7,Cyclok the Mad
8203,7509,7,Kregg Keelhaul
8204,14521,1,Soriid the Devourer
8205,15439,1,Haarka the Ravenous
8207,34048,1,Emberwing
8208,1534,1,Murderous Blisterpaw
8210,37771,7,Razortalon
8211,11414,1,Old Cliff Jumper
8212,1306,10,The Reak
8213,37770,1,Ironback
8214,19816,7,Jalinde Summerdrake
8215,12816,5,Grimungous
8216,28248,7,Retherokk the Berserker
8217,28256,7,Mith'rethis the Enchanter
8218,6479,7,Witherheart the Stalker
8219,28230,7,Zul'arek Hatefowler
8236,7449,1,Muck Frenzy
8256,7769,7,Curator Thorius
8257,7763,10,Oozeling
8276,1149,1,Soaring Razorbeak
8277,37685,1,Rekk'tilac
8278,5781,4,Smoldar
8279,10800,4,Faulty War Golem
8280,2346,3,Shleipnarr
8281,14513,4,Scald
8282,7835,7,Highlord Mastrogonde
8283,7819,7,Slave Master Blackheart
8284,7760,7,Dorius Stonetender
8296,11562,7,Mojo the Twisted
8297,11564,7,Magronos the Unyielding
8298,10920,7,Akubar the Seer
8299,37536,1,Spiteflayer
8300,34324,1,Ravage
8301,15433,1,Clack the Reaver
8302,2174,1,Deatheye
8303,24741,1,Grunter
8304,7844,7,Dreadscorn
8305,7529,7,Kixxle
8306,7530,7,Duhng
8307,7531,7,Tarban Hearthgrain
8308,7538,7,Alenndaar Lapidaar
8309,7535,7,Carlo Aurelius
8310,7537,7,Watcher Wollpert
8311,7571,1,Slime Maggot
8317,146,6,Atal'ai Deathwalker's Spirit
8318,7554,3,Atal'ai Slave
8319,621,2,Nightmare Whelp
8320,7750,7,Sprok
8324,7555,6,Atal'ai Skeleton
8336,1336,1,Hakkari Sapper
8337,7761,7,Dark Iron Steelshifter
8338,7765,7,Dark Iron Marksman
8356,7621,7,Chesmu
8357,7620,7,Atepa
8358,7622,7,Hewa
8359,7623,7,Ahanu
8360,7624,7,Elki
8361,7625,7,Chepi
8362,7626,7,Kuruk
8363,7628,7,Shadi Mistrunner
8364,7627,7,Pakwa
8376,7920,12,Mechanical Chicken
8378,7590,7,Alexandra Blazen
8379,7591,7,Archmage Xylem
8380,7592,7,Captain Vanessa Beltis
8381,7593,7,Lindros
8382,7594,7,Patrick Mills
8383,7673,7,Master Wood
8384,631,4,Deep Lurker
8385,7615,7,Mura Runetotem
8386,7595,7,Horizon Scout Crewman
8387,7605,7,Horizon Scout First Mate
8388,7606,7,Horizon Scout Cook
8389,7609,7,Horizon Scout Engineer
8390,7597,7,Chemist Cuely
8391,7764,7,Lathoric the Black
8392,7598,7,Pilot Xiggs Fuselighter
8393,7599,7,Thersa Windsong
8394,7600,7,Roland Geardabbler
8395,19840,7,Sanath Lim-yo
8396,7602,7,Sentinel Dalia Sunblade
8397,7603,7,Sentinel Keldara Sunblade
8398,10689,7,Ohanko
8399,7614,7,Nyrill
8400,13929,4,Obsidion
8401,7629,7,Halpa
8402,7751,7,Enslaved Archaeologist
8403,7632,7,Jeremiah Payson
8404,7631,7,Xan'tish
8405,1012,7,Ogtinc
8408,11271,7,Warlord Krellian
8409,4765,7,Caravan Master Tset
8416,7852,7,Felix Whindlebolt
8417,7758,7,Dying Archaeologist
8418,7870,7,Falla Sagewind
8419,7729,7,Twilight Idolater
8420,7670,7,Kim'jael
8421,7759,7,Dorius
8436,7749,7,Zamael Lunthistle
8437,4768,10,Hakkari Minion
8438,7829,10,Hakkari Bloodkeeper
8439,7834,7,Nilith Lokrav
8440,7690,10,Shade of Hakkar
8441,10905,4,Raze
8442,7810,7,Shadowsilk Poacher
8443,8053,10,Avatar of Hakkar
8444,7795,7,Trade Master Kovic
8446,8011,7,Xiggs Fuselighter's Flyingmachine
8447,6569,9,Clunk
8477,7846,6,Skeletal Servant
8478,7802,7,Second Mate Shandril
8479,7820,2,Kalaran Windblade
8480,6378,2,Kalaran the Deceiver
8496,7909,7,Liv Rizzlefix
8497,7974,2,Nightmare Suppressor
8503,7807,7,Gibblewilt
8504,7814,7,Dark Iron Sentry
8506,7804,2,Eranikus the Chained
8507,7805,7,Tymor
8508,7808,7,Gretta Ganter
8509,7842,7,Squire Maltrake
8510,2420,11,Atal'ai Totem
8516,7851,7,Belnistrasz
8517,7598,7,Xiggs Fuselighter
8518,12043,7,Rynthariel the Keymaster
8519,5497,4,Blighted Surge
8520,33846,4,Plague Ravager
8521,11171,4,Blighted Horror
8522,34653,4,Plague Monstrosity
8523,5231,6,Scourge Soldier
8524,11397,6,Cursed Mage
8525,612,6,Scourge Warder
8526,9788,6,Dark Caster
8527,370,6,Scourge Guard
8528,11396,6,Dread Weaver
8529,7847,6,Scourge Champion
8530,10626,6,Cannibal Ghoul
8531,10487,6,Gibbering Ghoul
8532,571,6,Diseased Flayer
8534,7854,6,Putrid Gargoyle
8535,7855,6,Putrid Shrieker
8537,4870,6,Interloper
8538,4629,6,Unseen Servant
8539,7857,6,Eyeless Watcher
8540,984,6,Torn Screamer
8541,10751,6,Hate Shrieker
8542,8783,6,Death Singer
8543,1693,6,Stitched Horror
8544,10613,6,Gangled Golem
8545,7858,6,Stitched Golem
8546,10408,7,Dark Adept
8547,10391,7,Death Cultist
8548,34574,7,Vile Tutor
8550,10421,7,Shadowmage
8551,34578,7,Dark Summoner
8553,10427,7,Necromancer
8554,1346,7,Chief Sharptusk Thornmantle
8555,3004,6,Crypt Stalker
8556,11178,6,Crypt Walker
8557,6841,6,Crypt Horror
8558,9758,6,Crypt Slayer
8560,10442,7,Mossflayer Scout
8561,10438,7,Mossflayer Shadowhunter
8562,10434,7,Mossflayer Cannibal
8563,22976,7,Wretched Woodsman
8564,15927,7,Wretched Ranger
8565,22845,7,Wretched Pathstrider
8566,7865,7,Dark Iron Lookout
8567,25730,6,Glutton
8576,7871,7,Ag'tor Bloodfist
8578,18986,7,Magus Rimtori
8579,7902,7,Yeh'kinya
8580,7873,7,Atal'alarion
8581,18984,7,Blood Elf Defender
8582,7889,7,Kadrak
8583,7895,7,Dirania Silvershine
8584,7901,7,Iverron
8585,146,6,Frost Spectre
8586,7875,7,Haggrum Bloodfist
8587,7876,7,Jediga
8588,9757,7,Umbranse the Spiritspeaker
8596,37409,1,Plaguehound Runt
8597,37408,1,Plaguehound
8598,37405,1,Frenzied Plaguehound
8600,7894,1,Plaguebat
8601,7896,1,Noxious Plaguebat
8602,7897,1,Monstrous Plaguebat
8603,7898,1,Carrion Grub
8605,7900,1,Carrion Devourer
8606,681,10,Living Decay
8607,11141,10,Rotting Sludge
8608,10905,3,Angered Infernal
8609,7905,7,Alexandra Constantine
8610,7904,7,Kroum
8611,7804,10,Idol Room Spawner
8612,7906,1,Screecher Spirit
8615,7908,9,Mithril Dragonling
8616,12817,3,Infernal Servant
8617,11253,7,Zalashji
8636,7918,7,Morta'gya the Keeper
8637,7929,7,Dark Iron Watchman
8656,1132,3,Hukku's Voidwalker
8657,4162,3,Hukku's Succubus
8658,4449,3,Hukku's Imp
8659,7921,7,Jes'rimon
8660,37569,1,The Evalcharr
8661,7993,7,Auctioneer Beardo
8662,7804,2,Idol Oven Fire Target
8664,7936,7,Sunwalker Saern
8665,7934,7,Shylenai
8666,7935,7,Lil Timmy
8667,8715,4,Gusting Vortex
8668,6172,3,Felhound Tracker
8669,7997,7,Auctioneer Tolon
8670,7991,7,Auctioneer Chilton
8671,7990,7,Auctioneer Buckler
8672,7995,7,Auctioneer Leeka
8673,8001,7,Auctioneer Thathung
8674,7999,7,Auctioneer Stampi
8675,7949,3,Felbeast
8677,1233,0,World Goblin Engineering Trainer
8678,7969,7,Jubie Gadgetspring
8679,7952,7,Knaz Blunderflame
8681,7951,7,Outfitter Eric
8696,8029,7,Henry Stern
8716,10543,3,Dreadlord
8717,7970,3,Felguard Elite
8718,6173,3,Manahound
8719,7992,7,Auctioneer Fitch
8720,7989,7,Auctioneer Redmuse
8721,7994,7,Auctioneer Epitwee
8722,7998,7,Auctioneer Gullem
8723,7996,7,Auctioneer Golothas
8724,8000,7,Auctioneer Wabang
8736,8010,7,Buzzek Bracketswing
8737,8012,7,Linken
8738,8009,7,Vazario Linkgrease
8756,1913,3,Raytaf
8757,1913,3,Shahiar
8758,1913,3,Zaman
8759,8013,1,Mosshoof Runner
8760,2161,1,Mosshoof Stag
8761,10957,1,Mosshoof Courser
8762,8014,1,Timberweb Recluse
8763,12682,1,Mistwing Rogue
8764,37570,1,Mistwing Ravager
8766,1306,10,Forest Ooze
8767,11573,7,Sah'rhee
8776,694,2,Emerald Dragon Whelp
8816,146,7,Deathly Usher
8836,6909,9,Battle Chicken
8837,5561,4,Muck Splash
8856,1159,9,Tyrion's Spybot
8876,6411,7,Sandfury Acolyte
8877,6423,7,Sandfury Zealot
8878,8169,7,Muuran
8879,8171,7,Royal Historian Archesonus
8881,2736,1,Riding Ram
8882,6448,1,Riding Tiger
8883,2402,1,Riding Horse
8884,5228,6,Skeletal Mount
8885,6469,1,Riding Raptor
8886,8173,1,Deviate Python
8887,8175,7,A tormented voice
8888,8698,7,Franclorn Forgewright
8889,8754,7,Anvilrage Overseer
8890,8758,7,Anvilrage Warden
8891,8750,7,Anvilrage Guardsman
8892,8718,7,Anvilrage Footman
8893,8757,7,Anvilrage Soldier
8894,8752,7,Anvilrage Medic
8895,8753,7,Anvilrage Officer
8896,8793,7,Shadowforge Peasant
8897,8803,7,Doomforge Craftsman
8898,8751,7,Anvilrage Marshal
8899,8820,7,Doomforge Dragoon
8900,8812,7,Doomforge Arcanasmith
8901,8755,7,Anvilrage Reservist
8902,8798,7,Shadowforge Citizen
8903,8749,7,Anvilrage Captain
8904,8825,7,Shadowforge Senator
8905,8289,4,Warbringer Construct
8906,8177,4,Ragereaver Golem
8907,8178,9,Wrath Hammer Construct
8908,8179,4,Molten War Golem
8909,2172,4,Fireguard
8910,1070,4,Blazing Fireguard
8911,5488,4,Fireguard Destroyer
8912,8790,7,Twilight's Hammer Torturer
8913,8772,7,Twilight Emissary
8914,9346,7,Twilight Bodyguard
8915,8778,7,Twilight's Hammer Ambassador
8916,9069,7,Arena Spectator
8917,8891,7,Quarry Slave
8920,8894,7,Weapon Technician
8921,8180,1,Bloodhound
8922,8181,1,Bloodhound Mastiff
8923,8270,4,Panzor the Invincible
8924,8390,7,The Behemoth
8925,8182,1,Dredge Worm
8926,7347,1,Deep Stinger
8927,1955,1,Dark Screecher
8928,8184,1,Burrowing Thundersnout
8929,8705,7,Princess Moira Bronzebeard
8931,8185,7,Innkeeper Heather
8932,7470,1,Borer Beetle
8933,8014,1,Cave Creeper
8934,8186,7,Christopher Hewen
8937,8189,7,Pet Bomb
8956,9276,1,Angerclaw Bear
8957,9277,1,Angerclaw Grizzly
8958,1083,1,Angerclaw Mauler
8959,4124,1,Felpaw Wolf
8960,9278,1,Felpaw Scavenger
8961,9280,1,Felpaw Ravager
8962,257,7,Nida
8963,5556,8,Effsee
8964,6374,2,Blackrock Drake
8965,221,7,Shawn
8976,6369,2,Hematos
8977,11543,7,Krom'Grul
8978,11511,7,Thauris Balgarr
8979,11510,7,Gruklash
8980,10708,0,Firegut Captain
8981,10802,4,Malfunctioning Reaver
8982,9189,4,Ironhand Guardian
8983,8759,7,Golem Lord Argelmach
8996,1132,3,Voidwalker Minion
8997,8229,7,Gershala Nightwhisper
9016,12162,5,Bael'Gar
9017,1204,4,Lord Incendius
9018,8761,7,High Interrogator Gerstahn
9019,8807,7,Emperor Dagran Thaurissan
9020,8703,7,Commander Gor'shak
9021,8708,7,Kharan Mighthammer
9022,8709,7,Dughal Stormwing
9023,8707,7,Marshal Windsor
9024,8762,7,Pyromancer Loregrain
9025,5781,4,Lord Roccor
9026,1070,4,Overmaster Pyron
9027,8760,7,Gorosh the Dervish
9028,7873,7,Grizzle
9029,523,7,Eviscerator
9030,11538,7,Ok'thor the Breaker
9031,3004,6,Anub'shiah
9032,8271,1,Hedrum the Creeper
9033,8756,7,General Angerforge
9034,8690,6,Hate'rel
9035,8686,6,Anger'rel
9036,8692,6,Vile'rel
9037,8689,6,Gloom'rel
9038,8691,6,Seeth'rel
9039,8687,6,Doom'rel
9040,8688,6,Dope'rel
9041,9089,7,Warder Stilgiss
9042,9019,1,Verek
9043,8899,7,Scarshield Grunt
9044,8901,7,Scarshield Sentry
9045,8898,7,Scarshield Acolyte
9046,8900,7,Scarshield Quartermaster
9047,8354,7,Jenal
9056,8704,7,Fineous Darkvire
9076,8355,7,Ghede
9077,8331,7,Warlord Goretooth
9078,8330,7,Shadowmage Vivian Lagrave
9079,8332,7,Hierophant Theodora Mulvadania
9080,8333,7,Lexlort
9081,8334,7,Galamav the Marksman
9082,8335,7,Thal'trak Proudtusk
9083,8349,7,Razal'blade
9084,8350,7,Thunderheart
9085,8351,7,Initiate Amakkar
9086,8352,7,Grunt Gargal
9087,8356,7,Bashana Runetotem
9096,2554,2,Rage Talon Dragonspawn
9097,9629,7,Scarshield Legionnaire
9098,9618,7,Scarshield Spellbinder
9099,8353,7,Sraaz
9116,9136,7,Eridan Bluewind
9117,8478,7,J.D. Collie
9118,8413,7,Larion
9119,8430,7,Muigin
9136,8429,7,Sha'ni Proudtusk
9156,8329,7,Ambassador Flamelash
9157,8391,10,Bloodpetal Pest
9158,8469,1,Warhorse
9162,8510,1,Young Diemetradon
9163,8511,1,Diemetradon
9164,8512,1,Elder Diemetradon
9165,8410,1,Fledgling Pterrordax
9166,37782,1,Pterrordax
9167,8412,1,Frenzied Pterrordax
9176,11553,7,Gorlop
9177,8872,7,Oralius
9178,4607,4,Burning Spirit
9179,13050,7,Jazzrik
9196,11565,7,Highlord Omokk
9197,11543,7,Spirestone Battle Mage
9198,11579,7,Spirestone Mystic
9199,11577,7,Spirestone Enforcer
9200,11581,7,Spirestone Reaver
9201,11562,7,Spirestone Ogre Magus
9216,11582,7,Spirestone Warlord
9217,11578,7,Spirestone Lord Magus
9218,11576,7,Spirestone Battle Lord
9219,11574,7,Spirestone Butcher
9236,9732,7,Shadow Hunter Vosh'gajin
9237,28281,7,War Master Voone
9238,8449,7,Quentin
9239,28271,7,Smolderthorn Mystic
9240,28277,7,Smolderthorn Shadow Priest
9241,28269,7,Smolderthorn Headhunter
9256,304,12,Farm Chicken
9257,9609,7,Scarshield Warlock
9258,9637,7,Scarshield Raider
9259,9664,7,Firebrand Grunt
9260,9660,7,Firebrand Legionnaire
9261,9644,7,Firebrand Darkweaver
9262,9648,7,Firebrand Invoker
9263,9652,7,Firebrand Dreadweaver
9264,9656,7,Firebrand Pyromancer
9265,9724,7,Smolderthorn Shadow Hunter
9266,28279,7,Smolderthorn Witch Doctor
9267,28267,7,Smolderthorn Axe Thrower
9268,7803,7,Smolderthorn Berserker
9269,28273,7,Smolderthorn Seer
9270,8474,7,Williden Marshal
9271,8476,7,Hol'anyee Marshal
9272,8477,7,Spark Nilminer
9273,8479,7,Petra Grossen
9274,9342,1,Dadanga
9296,8489,7,Milly Osworth
9297,2157,1,Enraged Wyvern
9298,8949,7,Donova Snowden
9299,8717,7,Gaeriyan
9316,8630,7,Wenikee Boltbucket
9317,8631,7,Rilli Greasygob
9318,8509,1,Incendosaur
9319,9212,7,Houndmaster Grebmar
9336,8569,7,Boss Copperplug
9356,8633,7,Innkeeper Shul'kar
9376,1204,4,Blazerunner
9377,8549,4,Swirling Vortex
9396,1161,4,Ground Pounder
9397,32442,6,Unearthed Fossil
9398,8706,7,Twilight's Hammer Executioner
9416,11420,1,Scarshield Worg
9436,8573,10,Spawn of Bael'Gar
9437,8591,7,Dark Keeper Vorfalk
9438,8592,7,Dark Keeper Bethek
9439,8593,7,Dark Keeper Uggel
9441,8594,7,Dark Keeper Zimrel
9442,8595,7,Dark Keeper Ofgut
9443,8596,7,Dark Keeper Pelver
9445,8597,7,Dark Guard
9447,34849,7,Scarlet Warder
9448,34853,7,Scarlet Praetorian
9449,34863,7,Scarlet Cleric
9450,34859,7,Scarlet Curate
9451,34867,7,Scarlet Archmage
9452,34855,7,Scarlet Enchanter
9453,5564,4,Aquementas
9454,2880,3,Xavathras
9456,4874,7,Warlord Krom'zar
9457,8649,7,Horde Defender
9458,9578,7,Horde Axe Thrower
9459,2552,2,Cyrus Therepentous
9460,11375,7,Gadgetzan Bruiser
9461,6374,2,Frenzied Black Drake
9462,8589,7,Chieftain Bloodmaw
9464,8589,7,Overlord Ror
9465,10738,7,Golhine the Hooded
9467,10642,7,Miblon Snarltooth
9476,8655,7,Watchman Doomgrip
9477,4754,10,Cloned Ooze
9496,10056,10,Gorishi Egg
9498,7572,10,Gorishi Grub
9499,8652,7,Plugger Spazzring
9500,2834,3,Mistress Nagmara
9501,8634,7,Innkeeper Adegwa
9502,8177,4,Phalanx
9503,8654,7,Private Rocknot
9516,8611,3,Lord Banehollow
9517,10198,7,Shadow Lord Fel'dan
9518,10191,3,Rakaiah
9520,8697,7,Grark Lorkrub
9521,9074,1,Enraged Felbat
9522,8699,7,Blackrock Ambusher
9523,4871,7,Kolkar Stormseer
9524,1349,7,Kolkar Invader
9525,7115,7,Freewind Brave
9526,1149,1,Enraged Gryphon
9527,479,1,Enraged Hippogryph
9528,8657,7,Arathandris Silversky
9529,8660,7,Maybess Riverbreeze
9536,8656,7,Maxwort Uberglint
9537,8658,7,Hurley Blackbreath
9538,8664,7,High Executioner Nuzrak
9539,8629,7,Shadow of Lexlort
9540,8659,7,Enohar Thunderbrew
9541,8661,7,Blackbreath Crony
9542,8710,7,Franclorn's Spirit
9543,8667,7,Ribbly Screwspigot
9544,8665,7,Yuka Screwspigot
9545,8673,7,Grim Patron
9546,9026,7,Raschal the Courier
9547,8678,7,Guzzling Patron
9548,8666,7,Cawind Trueaim
9549,8668,7,Borand
9550,8669,7,Furmund
9551,8670,7,Starn
9552,8671,7,Zanara
9553,8672,7,Nadia Vernon
9554,8681,7,Hammered Patron
9555,8677,7,Mu'uta
9556,7949,3,Felhound Minion
9558,8846,7,Grimble
9559,8847,7,Grizzlowe
9560,8685,7,Marshal Maxwell
9561,8693,7,Jalinda Sprig
9562,8694,7,Helendis Riverhorn
9563,8696,7,Ragged John
9564,8848,7,Frezza
9565,8695,7,Mayara Brightwing
9566,8849,7,Zapetta
9568,8711,2,Overlord Wyrmthalak
9580,8766,0,Orgrimmar Talent Master
9582,8768,7,Undercity Talent Master
9583,9633,7,Bloodaxe Veteran
9584,8809,7,Jalane Ayrole
9596,9668,7,Bannok Grimaxe
9598,11362,4,Arei
9600,8816,8,Parrot
9601,8824,4,Treant Spirit
9602,11564,7,Hahk'Zor
9604,11562,7,Gorgon'och
9605,6049,7,Blackrock Raider
9616,8829,7,Laris Geardawdle
9618,8831,7,Karna Remtravel
9619,8832,7,Torwa Pathfinder
9620,8890,7,Dreka'Sur
9621,9595,10,Gargantuan Ooze
9622,8844,1,U'cha
9623,8841,9,A-Me 01
9636,10692,7,Kireena
9637,4589,11,Scorching Totem
9656,8909,12,Pet Bombling
9657,8910,12,Lil' Smoky
9658,304,0,Distract Test
9659,2467,0,Unkillable Test Dummy
9660,8929,7,Agnar Beastamer
9662,6294,12,Sprite Darter Hatchling
9676,9027,7,Tink Sprocketwhistle
9677,11553,7,Ograbisi
9678,9051,7,Shill Dinger
9679,9054,7,Tobias Seecher
9680,9053,7,Crest Killer
9681,9049,7,Jaz
9682,9052,7,Marshal Reginald Windsor
9683,5242,1,Lar'korwi Mate
9684,11318,1,Lar'korwi
9687,4590,11,Windwall Totem
9688,4590,11,Windwall Totem II
9689,4590,11,Windwall Totem III
9690,9371,1,Ember Worg
9691,8970,1,Venomtip Scorpid
9692,9602,7,Bloodaxe Raider
9693,9625,7,Bloodaxe Evoker
9694,11420,1,Slavering Ember Worg
9695,10984,1,Deathlash Scorpid
9696,9562,1,Bloodaxe Worg
9697,9370,1,Giant Ember Worg
9698,10985,1,Firetail Scorpid
9699,8971,8,Fire Beetle
9700,5560,8,Lava Crab
9701,2864,1,Spire Scorpid
9705,8972,0,Illusionary Dreamwatcher
9706,11388,7,Yorba Screwspigot
9707,9510,10,Scarshield Portal
9708,4449,3,Burning Imp
9716,9617,7,Bloodaxe Warmonger
9717,9613,7,Bloodaxe Summoner
9718,11809,7,Ghok Bashguud
9736,9738,7,Quartermaster Zigris
9776,10815,3,Flamekin Spitter
9777,10816,3,Flamekin Sprite
9778,10817,3,Flamekin Torcher
9779,10814,3,Flamekin Rager
9796,9151,7,Galgar
9816,2172,4,Pyroguard Emberseer
9817,9670,7,Blackhand Dreadweaver
9818,9849,7,Blackhand Summoner
9819,9686,7,Blackhand Veteran
9836,21011,7,Mathredis Firestar
9856,9133,7,Auctioneer Grimful
9857,9132,7,Auctioneer Grizzlin
9858,10754,7,Auctioneer Kresky
9859,9131,7,Auctioneer Lympkin
9860,10927,3,Salia
9861,10926,3,Moora
9862,9129,3,Jaedenar Legionnaire
9876,9130,7,Locheed
9877,21122,3,Prince Xavalis
9878,9449,4,Entropic Beast
9879,9449,4,Entropic Horror
9916,478,7,Jarquia
9936,9209,0,Corrupted Kitten
9937,9990,12,Common Kitten
9938,12162,5,Magmus
9956,9309,7,Shadowforge Flame Keeper
9976,9250,7,Tharlidun
9977,9249,7,Sylista
9978,9252,7,Wesley
9979,9251,7,Sarah Goode
9980,9253,7,Shelby Stoneflint
9981,9254,7,Sikwa
9982,9255,7,Penny
9983,9256,7,Kelsuwa
9984,9258,7,Ulbrek Firehand
9985,9259,7,Laziphus
9986,9260,7,Shyrka Wolfrunner
9987,9262,7,Shoja'my
9988,9261,7,Xon'cha
9989,9263,7,Lina Hearthstove
9990,9574,7,Lanti'gah
9996,9343,7,Winna Hazzard
9997,11389,7,Spraggle Frock
9998,9341,7,Shizzle
9999,9340,7,Ringo
10000,2353,7,Arugal
10016,1141,8,Tainted Rat
10017,2177,8,Tainted Cockroach
10036,10704,7,Brackenwall Enforcer
10037,3447,7,Lakeshire Guard
10038,2381,7,Night Watch Guard
10040,11085,10,Gorishi Hive Guard
10041,11086,10,Gorishi Hive Queen
10042,9230,1,Corrupted Saber
10043,9233,7,Ribbly's Crony
10045,9265,7,Kirk Maxwell
10046,9264,7,Bethaine Flinthammer
10047,9266,7,Michael
10048,9267,7,Gereck
10049,9268,7,Hekkru
10050,9269,7,Seikwa
10051,9270,7,Seriadne
10052,9271,7,Maluressian
10053,9273,7,Anya Maulray
10054,9272,7,Bulrug
10055,9274,7,Morganus
10056,9275,7,Alassin
10057,9279,7,Theodore Mont Claire
10058,9281,7,Greth
10059,9282,7,Antarius
10060,9284,7,Grimestack
10061,9283,7,Killium Bouldertoe
10062,9285,7,Steven Black
10063,9286,7,Reggifuz
10076,9295,7,High Priestess of Thaurissan
10077,37671,1,Deathmaw
10078,37683,3,Terrorspark
10079,9898,7,Brave Moonhorn
10080,9291,7,Sandarr Dunereaver
10081,9292,7,Dustwraith
10082,9293,7,Zerillis
10083,8249,2,Rage Talon Flamescale
10085,9294,7,Jaelysia
10086,9337,7,Hesuwa Thunderhorn
10088,9336,7,Xao'tsu
10089,9339,7,Silvaria
10090,9338,7,Belia Thundergranite
10096,9329,7,High Justice Grimstone
10116,9330,7,Slave
10117,7550,6,Tortured Slave
10118,9344,7,Nessa Shadowsong
10119,12232,5,Volchan
10120,5989,4,Vault Warder
10136,9353,7,Chemist Fuely
10157,12236,7,Moonkin Oracle
10158,5927,7,Moonkin
10159,9390,7,Young Moonkin
10160,12237,7,Raging Moonkin
10161,397,2,Rookery Whelp
10162,9472,2,Lord Victor Nefarius
10176,9470,7,Kaltunk
10177,9469,1,Spire Scarab
10179,9474,9,Riding MechaStrider (Black)
10180,9476,9,Unpainted Mechanostrider
10181,28213,7,Lady Sylvanas Windrunner
10182,11660,7,Rokaro
10183,4590,11,Moonflare Totem
10184,8570,2,Onyxia
10196,9489,2,General Colbatann
10197,3208,7,Mezzir the Howler
10198,10317,5,Kashoch the Reaver
10199,9491,7,Grizzle Snowpaw
10200,10054,1,Rak'shiri
10201,10925,3,Lady Hederine
10202,6373,2,Azurous
10204,9492,1,Misha
10216,9550,7,Gubber Blump
10217,4589,11,Flame Buffet Totem
10218,2030,11,Superior Healing Ward
